,industry,rank,search_city,search_job,avg_sal,years_exp,degrees_total,sen_job_titles_total,languages_total,visualization_total,big_data_total,cloud_total,platform_total,ds_concepts_total,deep_learning_totals,log_avg_sal
5011,21,3.2,4,0,42500.0,10,2,1,0,0,0,1,0,0,0,10.657282884047461
5012,8,4.2,4,0,65500.0,4,1,0,1,0,0,1,0,0,0,11.089820688682373
5013,4,3.8,4,0,91500.0,5,1,0,1,1,0,1,1,0,0,11.424105180165641
5014,21,3.3,4,0,61000.0,2,3,0,1,0,0,0,0,0,0,11.0186455364637
5015,19,4.8,4,0,33000.0,1,1,0,0,0,0,0,2,1,0,10.404293143019792
5016,12,3.3,4,0,39000.0,2,0,0,3,0,0,0,1,2,0,10.571342565808699
5018,12,3.3,4,0,70000.0,2,0,1,3,0,0,0,1,2,0,11.156264806643742
5019,0,3.4,4,0,50000.0,4,1,0,2,0,0,0,1,0,0,10.819798284210286
5020,14,2.9,4,0,95000.0,7,1,1,0,0,0,0,1,2,0,11.461642696843066
5021,11,3.9,4,0,60000.0,4,1,0,0,0,0,0,1,0,0,11.002116507732017
5022,15,4.0,4,0,71500.0,3,0,0,1,0,1,0,1,1,0,11.177466714598282
5023,8,2.8,4,0,54000.0,3,3,0,0,0,0,1,2,0,0,10.896757843893464
5024,5,3.3,4,0,83000.0,1,1,0,4,4,0,1,2,2,0,11.326607934898927
5025,11,3.5,4,0,115500.0,1,0,0,2,0,1,0,0,2,0,11.657034466915164
5026,12,4.2,4,0,96000.0,7,1,1,1,0,0,0,1,1,0,11.472113887062386
5027,0,3.7,5,0,75000.0,1,1,0,0,0,0,0,0,0,0,11.225256725762893
5029,15,4.0,5,0,71500.0,5,1,1,0,0,0,1,0,0,0,11.177466714598282
5030,12,4.2,5,0,93500.0,4,1,0,2,0,0,2,2,1,0,11.44572741040675
5031,12,4.5,5,0,59000.0,9,0,0,0,1,0,0,0,2,0,10.985309671896763
5032,13,3.8,5,0,92500.0,5,2,1,2,0,0,0,0,0,0,11.434974734252892
5033,11,3.5,5,0,77000.0,3,2,0,0,0,0,0,0,0,0,11.251573687764477
5034,5,4.6,5,0,72000.0,3,1,1,0,0,0,0,0,1,0,11.184435286790631
5035,12,3.7,5,0,76000.0,2,1,0,3,0,0,0,0,1,0,11.23850177707664
5036,10,3.8,5,0,141000.0,4,0,1,2,0,0,0,1,0,0,11.856522261533737
5037,5,3.7,5,0,46500.0,3,2,0,3,0,0,0,1,1,0,10.747229096720554
5038,5,3.8,5,0,57000.0,2,1,0,0,1,0,0,3,1,0,10.950824090522445
5039,5,3.6,5,0,55500.0,4,0,0,0,0,0,0,0,0,0,10.92415631759022
5040,11,3.5,5,0,47000.0,3,0,0,2,0,0,0,0,0,0,10.757924157061597
5041,12,4.5,5,0,56000.0,1,0,0,2,1,0,0,4,2,0,10.933124826700707
5042,5,3.5,5,0,71500.0,3,1,1,0,0,0,0,0,0,0,11.177466714598282
5043,9,4.5,5,0,98000.0,5,0,0,1,0,0,0,3,2,0,11.49273296168228
5044,12,3.7,5,0,59500.0,3,1,0,1,2,0,0,3,1,0,10.993748398115178
5045,9,4.2,5,0,122500.0,5,0,0,1,2,0,0,1,2,0,11.715874472198905
5046,9,4.0,5,0,90000.0,4,0,0,0,0,0,0,0,1,0,11.407576060361786
5047,5,4.1,5,0,67500.0,3,1,0,1,1,0,0,1,1,0,11.119897691565697
5048,12,3.4,5,0,64500.0,2,0,0,1,0,0,0,0,1,0,11.07443600653965
5049,5,3.4,5,0,70000.0,3,1,1,0,0,0,0,0,2,0,11.156264806643742
5050,5,3.4,5,0,70000.0,8,1,0,2,0,0,0,0,0,0,11.156264806643742
5051,5,4.3,5,0,70000.0,4,1,0,0,0,0,0,0,0,0,11.156264806643742
5053,5,4.3,5,0,70000.0,2,0,0,0,0,0,0,0,1,0,11.156264806643742
5054,9,4.0,5,0,70000.0,3,1,0,0,0,0,0,2,1,0,11.156264806643742
5055,5,3.8,5,0,52500.0,5,1,0,1,0,0,0,1,0,0,10.868587496017359
5057,5,4.0,5,0,52500.0,3,0,0,0,0,0,0,0,0,0,10.868587496017359
5059,5,3.8,5,0,62500.0,3,1,0,2,2,0,0,1,1,0,11.042937835596494
5060,12,4.6,5,0,75000.0,3,1,0,1,1,0,0,0,0,0,11.225256725762893
5061,12,4.1,5,0,125000.0,10,1,0,0,0,0,0,0,0,0,11.736077016252437
5062,9,3.7,5,0,125000.0,5,0,0,0,0,0,0,0,2,0,11.736077016252437
5063,12,3.7,5,0,125000.0,2,2,0,1,0,0,0,0,0,0,11.736077016252437
5064,12,4.2,5,0,125000.0,4,0,0,4,1,0,0,0,1,0,11.736077016252437
5065,12,3.6,5,0,65500.0,2,2,0,2,0,0,1,1,1,0,11.089820688682373
5066,12,3.9,5,0,115000.0,8,1,0,0,0,0,0,1,2,0,11.652696102959753
5067,12,4.2,5,0,115000.0,5,1,0,0,1,0,0,0,0,0,11.652696102959753
5068,5,3.4,5,0,137500.0,3,1,1,0,0,0,0,0,2,0,11.83138646878959
5069,9,3.8,5,0,65000.0,3,0,1,0,0,0,0,0,0,0,11.082157933374816
5070,12,4.2,5,0,65000.0,5,1,0,0,1,0,0,0,0,0,11.082157933374816
5071,23,3.8,5,0,65000.0,2,2,1,2,3,0,0,1,2,0,11.082157933374816
5072,12,4.4,5,0,65000.0,5,1,0,2,2,0,0,1,0,0,11.082157933374816
5073,5,4.0,5,0,75000.0,3,0,0,0,0,0,0,0,0,0,11.225256725762893
5074,5,4.4,7,0,93000.0,3,1,0,0,0,0,2,0,0,0,11.440365524765756
5075,18,3.9,7,0,84500.0,2,1,0,3,1,0,0,0,0,0,11.344518647594766
5076,21,3.7,7,0,88500.0,3,0,1,0,0,0,0,0,0,0,11.390769130367211
5077,9,2.8,7,0,77500.0,5,1,0,0,0,0,0,0,0,0,11.258046118484
5078,9,3.9,7,0,69000.0,8,2,1,3,1,0,0,0,5,0,11.141876276228
5079,9,3.9,7,0,130500.0,10,2,2,3,1,0,0,0,5,0,11.779136168550774
5080,9,2.9,7,0,128000.0,5,1,1,1,0,0,1,0,1,0,11.759793355371237
5082,12,3.9,7,0,60500.0,2,1,0,0,0,0,0,1,0,0,11.010415172807951
5083,4,4.2,7,0,95000.0,5,2,0,0,0,0,0,0,0,0,11.461642696843066
5084,11,4.1,7,0,71000.0,3,1,0,0,0,0,0,0,0,0,11.170449240431308
5085,9,3.7,7,0,69500.0,5,1,0,0,0,0,0,0,1,0,11.149096419938578
5086,12,3.9,7,0,91500.0,3,0,0,2,3,0,1,0,3,0,11.424105180165641
5087,11,4.9,7,0,114000.0,3,0,0,1,2,0,0,1,1,0,11.643962499267984
5089,12,4.7,7,0,58500.0,3,0,0,1,0,0,0,0,1,0,10.97679912709094
5090,12,3.8,7,0,92500.0,4,1,0,3,3,2,0,0,1,0,11.434974734252892
5091,14,2.6,7,0,107000.0,2,2,1,0,0,0,0,1,1,0,11.580593459194764
5092,12,4.2,7,0,146500.0,2,1,0,1,0,0,0,0,1,1,11.89478753335453
5094,8,4.2,7,0,64500.0,5,0,0,0,0,0,0,0,0,0,11.07443600653965
5095,13,4.0,7,0,71000.0,5,1,0,4,0,0,0,0,0,0,11.170449240431308
5096,0,3.8,7,0,80500.0,7,2,0,3,0,0,0,0,1,0,11.296024885689746
5097,22,4.1,6,0,149000.0,8,2,2,1,0,0,0,0,0,0,11.91170829631447
5098,22,4.1,6,0,124000.0,8,1,2,1,2,0,0,0,1,0,11.728044909070785
5099,11,3.2,6,0,78500.0,5,1,0,0,1,0,0,0,2,0,11.270866642542865
5100,9,4.2,6,0,70000.0,3,2,0,1,2,0,0,0,2,0,11.156264806643742
5101,1,3.8,6,0,65000.0,2,2,0,0,0,0,0,0,1,0,11.082157933374816
5102,11,3.4,6,0,42000.0,1,1,0,1,0,0,0,0,0,0,10.645448706505872
5103,13,3.8,6,0,90000.0,2,1,1,1,0,0,0,0,0,0,11.407576060361786
5104,12,3.8,6,0,78500.0,3,0,0,2,2,0,1,0,1,0,11.270866642542865
5105,18,4.0,6,0,46500.0,2,1,0,0,0,0,0,0,1,0,10.747229096720554
5107,13,3.8,6,0,77500.0,1,1,0,1,0,0,0,1,0,0,11.258046118484
5108,12,3.8,6,0,90000.0,3,2,0,2,2,1,3,0,2,0,11.407576060361786
5109,19,3.9,6,0,90500.0,2,2,0,0,0,0,0,0,0,0,11.413116179350727
5111,12,2.9,6,0,83000.0,3,2,0,4,1,1,1,0,4,0,11.326607934898927
5112,21,3.6,6,0,55500.0,3,0,0,0,0,0,0,0,1,0,10.92415631759022
5113,17,4.2,6,0,78000.0,2,2,0,1,1,0,0,1,0,0,11.264476926102367
5114,13,3.8,6,0,100500.0,4,1,1,1,0,0,0,0,2,0,11.51792295668052
5115,18,3.8,6,0,100000.0,3,3,0,3,0,0,1,0,1,0,11.51293546492023
5116,11,3.5,6,0,64500.0,2,1,0,1,1,0,0,1,1,0,11.07443600653965
5117,5,4.3,6,0,92500.0,5,0,0,1,1,0,1,2,1,0,11.434974734252892
5118,12,3.8,6,0,78500.0,3,1,0,2,3,0,1,0,1,0,11.270866642542865
5119,12,3.8,6,0,78500.0,3,2,0,1,2,1,1,0,2,0,11.270866642542865
5120,12,3.8,6,0,78500.0,3,1,0,1,2,0,2,1,1,0,11.270866642542865
5121,12,3.8,6,0,78500.0,5,2,0,2,2,0,1,0,3,0,11.270866642542865
5122,12,3.8,6,0,90000.0,3,1,0,2,0,0,0,1,1,0,11.407576060361786
5123,12,3.8,6,0,90000.0,3,2,0,2,0,0,0,0,3,0,11.407576060361786
5124,23,3.7,6,0,81000.0,3,0,0,4,1,0,0,0,1,0,11.302216779257382
5125,12,2.9,6,0,77500.0,3,2,0,1,1,0,0,0,1,0,11.258046118484
5126,0,3.9,0,2,101000.0,5,1,0,5,0,3,0,0,1,2,11.522885696764481
5127,12,4.3,0,2,79500.0,2,0,0,1,0,1,0,1,0,0,11.283524879179666
5130,12,3.4,0,2,80000.0,10,1,1,0,0,0,0,1,0,0,11.289794413577894
5132,9,4.0,0,2,77000.0,5,0,0,5,0,0,2,0,1,0,11.251573687764477
5133,12,4.4,0,2,71000.0,6,0,0,4,0,0,0,1,0,0,11.170449240431308
5134,14,3.1,0,2,65000.0,6,1,0,1,0,0,0,0,1,0,11.082157933374816
5136,12,3.8,0,2,102000.0,4,1,0,4,1,3,2,0,2,1,11.532737896139919
5137,12,4.3,0,2,129500.0,2,2,0,2,0,5,2,0,3,2,11.771443882099637
5138,12,4.3,0,2,79500.0,2,0,0,3,0,2,5,0,2,0,11.283524879179666
5139,12,3.9,0,2,93500.0,3,0,0,6,0,6,1,0,1,1,11.44572741040675
5141,12,4.2,0,2,140500.0,5,1,0,2,1,0,2,1,2,0,11.852969885168331
5142,9,4.2,0,2,143500.0,3,2,0,2,0,4,3,0,3,1,11.874097282798648
5143,11,3.5,0,2,119000.0,7,3,1,6,0,8,1,1,3,2,11.686887175419702
5144,12,4.0,0,2,101000.0,2,1,0,2,0,3,1,0,1,0,11.522885696764481
5147,4,3.8,0,2,74500.0,7,1,0,0,0,0,1,0,1,0,11.218567827096358
5148,13,3.9,0,2,92500.0,3,2,0,5,2,3,1,0,3,0,11.434974734252892
5149,12,4.7,0,2,156000.0,3,1,2,3,0,0,1,0,6,0,11.957617696467539
5150,11,3.9,0,2,138000.0,7,1,1,5,0,2,2,0,3,3,11.835016210489899
5151,12,4.0,0,2,135500.0,2,0,0,4,3,6,0,0,2,1,11.816734299348461
5152,5,4.2,0,2,132000.0,3,1,1,3,0,1,6,0,3,1,11.790564777297387
5153,12,4.3,0,2,85000.0,2,0,0,1,0,1,0,1,0,0,11.350418300109132
5154,5,4.0,0,2,77500.0,3,0,0,3,1,1,0,0,0,0,11.258046118484
5155,5,4.2,0,2,77500.0,2,1,0,1,0,0,0,0,1,0,11.258046118484
5156,12,4.2,0,2,77500.0,3,0,1,2,0,1,1,0,1,1,11.258046118484
5157,5,4.0,0,2,125000.0,5,0,1,1,0,3,1,0,2,1,11.736077016252437
5159,12,4.2,0,2,150000.0,5,1,0,2,1,0,2,1,2,0,11.918397239722838
5160,12,3.9,0,2,150000.0,3,0,0,6,0,6,0,0,1,1,11.918397239722838
5161,12,4.0,0,2,101000.0,2,1,0,2,0,3,1,0,1,0,11.522885696764481
5162,4,3.7,1,2,105500.0,4,1,0,2,0,0,4,0,3,0,11.566475710526321
5163,12,4.4,1,2,90000.0,2,1,0,3,0,0,0,1,1,0,11.407576060361786
5164,1,3.8,1,2,110500.0,2,2,0,0,0,0,0,0,3,0,11.612779849672751
5165,23,4.1,1,2,97000.0,3,2,0,2,2,1,0,0,1,0,11.48247656671073
5166,11,3.5,1,2,75500.0,7,1,1,1,0,0,1,0,0,0,11.231901180182515
5167,4,3.0,1,2,67500.0,10,1,0,1,0,0,0,0,1,0,11.119897691565697
5168,13,3.8,1,2,117000.0,8,2,1,2,0,0,0,0,0,0,11.669937760751914
5169,14,3.5,1,2,160500.0,2,1,2,1,0,0,0,0,1,0,11.986055452062393
5170,14,3.5,1,2,92000.0,5,1,0,0,0,0,0,0,0,0,11.429554725537322
5171,1,3.8,1,2,104000.0,8,2,0,3,0,0,0,1,1,0,11.552155793461898
5173,12,3.6,1,2,133500.0,5,1,1,3,0,1,2,1,2,0,11.80186424743109
5174,14,4.4,1,2,131000.0,7,2,1,1,0,0,0,0,0,0,11.782960235741939
5176,9,3.9,1,2,119500.0,5,2,1,3,0,0,3,0,4,1,11.691080018519527
5178,12,5.0,1,2,91000.0,5,1,0,2,0,1,6,0,2,0,11.418625774449598
5180,23,3.7,1,2,104500.0,2,1,0,3,0,3,0,0,4,0,11.556951919719207
5181,11,3.5,1,2,118000.0,4,1,0,4,2,1,0,0,1,0,11.678448377988165
5182,14,4.0,1,2,83000.0,8,2,1,0,0,0,0,0,1,0,11.326607934898927
5183,14,4.5,1,2,84000.0,3,1,0,3,1,1,2,1,0,2,11.338583982516495
5184,13,3.8,1,2,84000.0,5,1,0,0,0,2,1,0,6,0,11.338583982516495
5185,12,4.2,1,2,139500.0,5,1,0,2,1,0,2,1,2,0,11.845827048676645
5186,12,4.3,2,2,73000.0,2,0,0,1,0,1,0,1,0,0,11.19822841866684
5187,0,3.9,2,2,105000.0,3,0,0,7,0,3,7,1,3,0,11.561725152903833
5188,1,3.8,2,2,114500.0,2,2,0,0,0,0,0,0,3,0,11.648338835562747
5189,12,4.2,2,2,75500.0,8,1,0,5,0,0,1,1,1,0,11.231901180182515
5190,5,4.0,2,2,93000.0,10,2,0,4,2,3,2,0,5,0,11.440365524765756
5192,5,3.4,2,2,82500.0,5,2,1,0,0,0,1,0,2,1,11.320565693461432
5194,12,4.3,2,2,158000.0,10,0,1,2,1,0,0,0,0,0,11.970356641102999
5195,14,3.6,2,2,66500.0,3,1,0,0,0,0,0,0,0,0,11.104972264124868
5197,12,4.3,2,2,86000.0,5,0,0,5,0,3,4,1,2,2,11.362114203075018
5198,5,4.2,2,2,87000.0,5,1,0,3,0,4,1,0,1,2,11.373674891823535
5199,5,4.5,2,2,89500.0,5,1,0,5,1,1,1,0,4,0,11.402005077384885
5200,14,4.1,2,2,111500.0,5,1,0,2,0,1,0,0,3,0,11.621788838451959
5201,9,4.2,2,2,121500.0,3,2,0,2,0,4,3,0,3,1,11.707677772181546
5202,11,4.0,2,2,87000.0,5,1,0,4,2,1,1,1,2,0,11.373674891823535
5204,21,3.3,2,2,100500.0,5,1,0,5,1,1,1,0,4,0,11.51792295668052
5205,5,3.7,2,2,71000.0,5,0,0,1,0,1,0,0,0,0,11.170449240431308
5206,12,3.0,2,2,92500.0,3,0,0,1,0,2,3,1,2,0,11.434974734252892
5207,12,4.1,2,2,117500.0,3,0,0,2,0,3,4,0,5,0,11.674202123168433
5208,5,2.2,2,2,62500.0,3,1,0,4,0,0,0,1,1,0,11.042937835596494
5209,12,4.3,2,2,85000.0,2,0,0,1,0,1,0,1,0,0,11.350418300109132
5210,5,4.0,2,2,85000.0,10,2,0,4,2,3,2,0,5,0,11.350418300109132
5211,12,4.2,2,2,85000.0,3,0,1,2,0,1,1,0,1,1,11.350418300109132
5212,11,4.0,2,2,85000.0,5,1,0,3,2,1,1,1,2,0,11.350418300109132
5213,9,4.2,2,2,85000.0,3,2,0,3,0,2,1,1,1,0,11.350418300109132
5215,12,4.1,2,2,85000.0,3,0,0,2,0,3,4,0,5,0,11.350418300109132
5216,14,4.1,2,2,85000.0,5,1,0,2,0,1,0,0,3,0,11.350418300109132
5217,5,4.5,2,2,85000.0,5,1,0,5,1,1,1,0,4,0,11.350418300109132
5218,5,4.5,2,2,85000.0,5,1,0,1,1,1,0,1,0,0,11.350418300109132
5219,12,4.4,2,2,85000.0,5,0,0,0,0,0,1,1,0,0,11.350418300109132
5221,11,4.0,2,2,85000.0,5,1,0,3,2,1,1,1,2,0,11.350418300109132
5222,0,3.9,2,2,85000.0,3,0,0,7,0,3,7,1,3,0,11.350418300109132
5223,12,3.5,2,2,85000.0,8,2,1,2,0,3,2,0,2,1,11.350418300109132
5224,5,3.7,2,2,85000.0,5,0,0,1,0,1,0,0,0,0,11.350418300109132
5226,0,3.9,2,2,85000.0,2,1,1,3,0,0,0,1,0,0,11.350418300109132
5227,9,3.8,2,2,85000.0,10,1,1,3,0,4,0,0,1,1,11.350418300109132
5228,11,2.9,2,2,85000.0,5,2,0,7,0,5,4,1,3,1,11.350418300109132
5229,5,3.9,2,2,85000.0,5,1,1,0,0,0,2,0,0,0,11.350418300109132
5231,21,3.3,2,2,85000.0,5,1,0,5,1,1,1,0,4,0,11.350418300109132
5233,12,3.5,2,2,85000.0,5,0,1,3,0,4,2,1,1,1,11.350418300109132
5234,18,4.1,2,2,85000.0,8,0,1,2,0,0,0,0,0,0,11.350418300109132
5235,21,3.5,2,2,85000.0,10,1,1,1,1,4,2,0,1,2,11.350418300109132
5236,9,3.8,2,2,85000.0,5,1,0,2,0,4,2,0,1,0,11.350418300109132
5237,9,3.2,2,2,85000.0,8,1,1,3,0,2,0,1,1,0,11.350418300109132
5238,11,5.0,3,2,91500.0,5,0,0,3,0,3,0,0,3,0,11.424105180165641
5239,6,3.5,3,2,62500.0,5,2,0,1,0,0,0,0,0,0,11.042937835596494
5240,12,3.4,3,2,102000.0,5,0,1,3,0,3,1,1,0,0,11.532737896139919
5241,14,3.0,3,2,77000.0,8,2,0,0,0,0,0,0,0,0,11.251573687764477
5242,1,3.9,3,2,73500.0,10,1,1,0,0,0,0,0,1,0,11.205054290550551
5243,22,4.0,3,2,106000.0,4,1,0,2,0,0,1,2,3,0,11.571203807011969
5244,11,3.1,3,2,109500.0,5,1,0,0,0,0,1,0,1,0,11.603688960617083
5245,22,4.1,3,2,152000.0,8,2,0,1,0,0,0,1,0,0,11.931642378754141
5246,1,3.9,3,2,76500.0,4,1,0,0,0,0,0,0,0,0,11.245059091624615
5247,14,3.7,3,2,61000.0,5,1,0,0,0,0,0,1,0,0,11.0186455364637
5248,1,3.9,3,2,90500.0,7,1,0,0,0,0,0,0,1,0,11.413116179350727
5250,12,3.3,3,2,89500.0,5,1,0,4,0,5,3,0,2,2,11.402005077384885
5251,5,2.9,3,2,88000.0,4,2,0,3,2,3,3,0,2,1,11.385103457032141
5252,1,3.8,3,2,106500.0,8,2,0,0,0,0,0,1,0,0,11.575909653758895
5253,12,5.0,3,2,60500.0,3,0,0,2,1,0,1,1,1,0,11.010415172807951
5254,21,3.6,3,2,94000.0,2,1,0,2,1,1,2,1,2,1,11.451060699493427
5255,12,4.2,3,2,127000.0,5,1,0,2,1,0,2,1,2,0,11.751950239425476
5256,12,3.6,3,2,83000.0,1,1,0,2,0,0,2,0,1,1,11.326607934898927
5257,12,3.6,3,2,125500.0,2,1,0,4,0,5,3,0,1,1,11.74006900564972
5258,1,3.6,3,2,109000.0,5,3,1,2,0,1,0,0,0,0,11.599112335481124
5260,12,4.0,3,2,96500.0,5,1,1,0,0,0,0,2,0,0,11.477308649967686
5261,22,3.2,3,2,83000.0,3,0,0,3,1,2,1,0,4,0,11.326607934898927
5262,5,4.8,3,2,110000.0,5,0,1,2,1,1,1,1,0,0,11.608244735642321
5264,12,4.4,4,2,155500.0,5,0,0,3,0,1,4,1,1,0,11.954407441448915
5265,12,3.9,4,2,85000.0,5,1,0,6,0,0,1,0,2,0,11.350418300109132
5267,1,4.7,4,2,127000.0,10,2,0,0,0,0,0,0,0,0,11.751950239425476
5269,1,3.8,4,2,92000.0,10,1,2,4,0,0,0,1,1,0,11.429554725537322
5270,9,3.3,4,2,119500.0,5,2,1,4,0,1,0,0,4,0,11.691080018519527
5271,12,3.9,4,2,97000.0,5,1,1,2,0,2,0,0,1,1,11.48247656671073
5272,15,4.3,4,2,100000.0,2,0,0,2,1,5,3,0,1,1,11.51293546492023
5273,23,4.2,4,2,125000.0,3,1,0,3,1,4,2,0,3,2,11.736077016252437
5274,9,3.7,4,2,97000.0,5,3,0,4,3,0,0,0,2,0,11.48247656671073
5275,5,4.3,4,2,136000.0,5,1,0,4,0,1,3,0,1,0,11.820417517632333
5276,23,2.8,4,2,40000.0,5,1,0,0,0,0,0,1,1,0,10.596659732783579
5277,11,3.5,4,2,105500.0,5,1,0,3,1,2,1,0,3,0,11.566475710526321
5278,5,4.8,4,2,117500.0,5,2,0,3,0,0,0,0,2,0,11.674202123168433
5279,12,4.2,4,2,140000.0,5,1,0,2,1,0,2,1,2,0,11.849404844423074
5280,12,4.1,4,2,105500.0,3,0,0,3,0,1,1,0,2,0,11.566475710526321
5283,4,4.7,4,2,169000.0,5,1,1,2,0,5,4,0,1,1,12.037659911047468
5285,5,3.9,4,2,131000.0,4,0,1,3,0,3,3,0,4,1,11.782960235741939
5286,12,3.7,4,2,95000.0,7,0,0,0,0,1,0,0,1,1,11.461642696843066
5287,12,3.8,4,2,137000.0,5,1,1,3,2,5,2,0,3,2,11.827743504053695
5288,5,3.8,4,2,128500.0,5,0,1,2,0,1,3,0,1,1,11.763691965388299
5289,4,3.8,7,2,89500.0,5,2,0,3,0,4,1,0,4,1,11.402005077384885
5291,12,2.8,7,2,138500.0,3,0,0,2,0,0,0,0,1,0,11.83863282480007
5292,4,3.5,7,2,62500.0,5,1,0,3,1,3,1,1,4,1,11.042937835596494
5293,22,4.0,7,2,119500.0,4,1,0,2,0,0,1,2,3,0,11.691080018519527
5294,12,4.0,7,2,163000.0,8,0,1,5,0,2,3,0,0,2,12.001511614739405
5295,4,3.8,7,2,150000.0,5,1,1,3,0,2,1,0,2,1,11.918397239722838
5296,11,3.2,7,2,108500.0,2,0,0,0,0,0,0,0,3,0,11.59451466851004
5298,12,3.6,7,2,100500.0,5,1,0,2,0,3,0,0,4,0,11.51792295668052
5299,4,3.8,7,2,92500.0,8,3,0,0,0,0,1,0,1,0,11.434974734252892
5300,12,3.7,7,2,129000.0,2,1,0,3,0,3,1,0,1,1,11.767575435251748
5301,12,4.7,7,2,90000.0,4,1,0,3,1,1,6,1,2,0,11.407576060361786
5302,12,3.7,7,2,108000.0,7,1,0,2,0,5,1,1,3,0,11.58989576532275
5303,12,4.7,7,2,178000.0,4,1,1,3,0,4,1,0,1,1,12.08954444723597
5304,0,4.0,7,2,101500.0,2,0,0,2,1,2,1,0,1,0,11.527823929632195
5305,10,3.5,7,2,85500.0,2,2,0,3,0,2,0,0,0,0,11.356283350762888
5306,4,3.8,7,2,135000.0,3,2,0,2,0,0,0,0,2,0,11.813037464800539
5307,12,3.7,7,2,166500.0,5,0,0,3,0,4,2,0,2,1,12.022756594390605
5308,12,4.2,7,2,163500.0,5,1,0,2,1,0,2,1,2,0,12.004574385508691
5309,4,3.8,7,2,133500.0,2,1,0,0,0,0,0,0,1,0,11.80186424743109
5310,12,4.0,7,2,160000.0,3,1,0,4,0,4,2,0,3,2,11.982935344196433
5311,4,3.8,7,2,73000.0,5,2,0,2,0,0,0,0,1,0,11.19822841866684
5312,4,5.0,7,2,118000.0,3,1,0,4,0,0,3,1,3,1,11.678448377988165
5313,11,3.9,7,2,164500.0,7,1,1,5,0,2,2,0,3,3,12.010671928196443
5314,21,4.0,7,2,122500.0,7,1,0,5,0,3,3,0,3,1,11.715874472198905
5315,15,2.8,7,2,124000.0,2,1,0,8,2,3,0,1,2,1,11.728044909070785
5316,4,3.8,7,2,139500.0,7,2,0,0,0,0,0,0,1,0,11.845827048676645
5323,8,4.1,0,3,109000.0,3,2,0,5,0,0,1,1,2,0,11.599112335481124
5324,5,4.3,0,3,109000.0,5,0,0,5,3,5,4,1,9,4,11.599112335481124
5325,9,3.9,0,3,109000.0,8,0,1,4,1,3,0,0,4,0,11.599112335481124
5326,12,3.9,0,3,109000.0,5,2,1,3,0,2,0,0,4,1,11.599112335481124
5327,12,3.9,0,3,109000.0,1,1,0,3,0,0,1,1,3,0,11.599112335481124
5328,12,4.1,0,3,109000.0,10,2,0,4,0,2,0,0,3,1,11.599112335481124
5330,21,3.6,0,3,109000.0,8,1,0,2,1,0,0,0,0,0,11.599112335481124
5331,12,4.3,0,3,109000.0,2,0,0,3,0,2,0,0,2,0,11.599112335481124
5333,14,2.8,0,3,132500.0,5,0,0,3,0,1,2,0,3,4,11.794345471549745
5337,0,3.9,0,3,109000.0,3,2,0,6,2,2,1,1,5,2,11.599112335481124
5339,12,4.2,0,3,109000.0,5,1,1,2,0,1,1,0,6,0,11.599112335481124
5342,13,3.9,0,3,109000.0,10,2,1,5,2,5,1,0,8,2,11.599112335481124
5344,21,3.1,0,3,109000.0,5,1,1,3,0,2,2,0,2,2,11.599112335481124
5345,5,3.5,0,3,109000.0,10,1,0,0,0,1,0,0,3,0,11.599112335481124
5346,12,3.9,0,3,132500.0,3,1,0,5,0,2,0,0,3,0,11.794345471549745
5347,12,3.9,0,3,132500.0,10,0,0,2,0,1,2,0,4,3,11.794345471549745
5348,0,3.9,0,3,94500.0,3,2,0,6,2,2,2,1,5,2,11.456365695436427
5349,12,4.5,0,3,126500.0,8,1,0,7,0,5,3,1,1,1,11.748005492256807
5350,4,3.8,0,3,65500.0,5,2,0,1,0,0,1,2,1,0,11.089820688682373
5351,12,3.0,0,3,80500.0,2,1,0,1,4,0,1,0,5,0,11.296024885689746
5352,12,4.3,0,3,138500.0,7,2,1,2,0,0,1,0,4,0,11.83863282480007
5353,4,3.8,0,3,61500.0,5,2,0,0,0,0,0,1,2,0,11.026808713825016
5354,12,4.3,0,3,70000.0,5,2,0,3,0,0,2,0,5,0,11.156264806643742
5355,12,3.8,0,3,100500.0,2,2,0,4,0,1,3,0,1,0,11.51792295668052
5357,12,4.3,0,3,108000.0,3,2,0,5,0,1,0,0,5,1,11.58989576532275
5358,21,4.1,0,3,96500.0,3,1,0,4,0,0,0,0,2,0,11.477308649967686
5359,12,4.2,0,3,116500.0,3,0,0,2,1,0,0,0,4,0,11.665655135642039
5360,12,3.9,0,3,145500.0,5,2,1,3,0,2,0,0,4,1,11.8879382384223
5361,12,3.9,0,3,161000.0,5,0,1,2,0,0,0,0,6,2,11.989165855127435
5362,12,4.3,0,3,120000.0,5,2,0,1,1,0,0,0,1,1,11.695255355062795
5364,12,4.2,0,3,120000.0,2,0,0,3,0,1,1,0,5,0,11.695255355062795
5365,5,4.3,0,3,117500.0,5,0,0,5,3,5,4,1,9,4,11.674202123168433
5366,5,4.5,0,3,100000.0,7,1,1,5,1,0,0,0,4,1,11.51293546492023
5368,4,3.8,0,3,61500.0,1,1,0,0,0,0,0,0,2,0,11.026808713825016
5369,9,3.9,0,3,110500.0,8,0,1,4,1,3,0,0,4,0,11.612779849672751
5370,12,4.7,0,3,130000.0,5,2,1,5,0,0,1,0,2,3,11.775297421715827
5371,11,2.8,1,3,124000.0,5,2,0,2,0,1,0,0,3,0,11.728044909070785
